0.05,0.87,1.1477
0.05,0.88,1.1501
0.05,0.89,1.1521
0.05,0.9,1.1538
0.05,0.91,1.155
0.05,0.92,1.1557
0.05,0.93,1.1558
0.05,0.94,1.1552
0.05,0.95,1.1535
0.05,0.96,1.1504
0.05,0.97,1.1453
0.05,0.98,1.1367
0.05,0.99,1.1206
0.06,0,0.90374
0.06,0.01,0.90364
0.06,0.02,0.90354
0.06,0.03,0.90343
0.06,0.04,0.90333
0.06,0.05,0.90323
0.06,0.06,0.90313
0.06,0.07,0.90302
0.06,0.08,0.90292
0.06,0.09,0.90281
0.06,0.1,0.90271
0.06,0.11,0.9026
0.06,0.12,0.90249
0.06,0.13,0.90238
0.06,0.14,0.90227
0.06,0.15,0.90216
0.06,0.16,0.90205
0.06,0.17,0.90194
0.06,0.18,0.90183
0.06,0.19,0.90172
0.06,0.2,0.9016
0.06,0.21,0.90148
0.06,0.22,0.90137
0.06,0.23,0.90125
0.06,0.24,0.90113
0.06,0.25,0.90101
0.06,0.26,0.90089
0.06,0.27,0.90077
0.06,0.28,0.90065
0.06,0.29,0.90053
0.06,0.3,0.9004
0.06,0.31,0.90028
0.06,0.32,0.90016
0.06,0.33,0.90012
0.06,0.34,0.90008
0.06,0.35,0.90013
0.06,0.36,0.90075
0.06,0.37,0.90517
0.06,0.38,0.91237
0.06,0.39,0.91981
0.06,0.4,0.92719
0.06,0.41,0.93446
0.06,0.42,0.94161
0.06,0.43,0.94863
0.06,0.44,0.95551
0.06,0.45,0.96225
0.06,0.46,0.96884
0.06,0.47,0.97529
0.06,0.48,0.98158
0.06,0.49,0.98771
0.06,0.5,0.99368
0.06,0.51,0.99947
0.06,0.52,1.0051
0.06,0.53,1.0105
0.06,0.54,1.0157
0.06,0.55,1.0207
0.06,0.56,1.0254
0.06,0.57,1.0298
0.06,0.58,1.0339
0.06,0.59,1.0376
0.06,0.6,1.0408
0.06,0.61,1.0432
0.06,0.62,1.0443
0.06,0.63,1.0396
0.06,0.64,1.0436
0.06,0.65,1.0495
0.06,0.66,1.0552
0.06,0.67,1.0608
0.06,0.68,1.0664
0.06,0.69,1.0719
0.06,0.7,1.0772
0.06,0.71,1.0825
0.06,0.72,1.0876
0.06,0.73,1.0927
0.06,0.74,1.0976
0.06,0.75,1.1024
0.06,0.76,1.1071
0.06,0.77,1.1117
0.06,0.78,1.1161
0.06,0.79,1.1203
0.06,0.8,1.1244
0.06,0.81,1.1284
0.06,0.82,1.1322
0.06,0.83,1.1357
0.06,0.84,1.1391
0.06,0.85,1.1422
0.06,0.86,1.1451
0.06,0.87,1.1478
0.06,0.88,1.1501
0.06,0.89,1.1521
0.06,0.9,1.1537
0.06,0.91,1.1549
0.06,0.92,1.1556
0.06,0.93,1.1557
0.06,0.94,1.1549
0.06,0.95,1.1532
0.06,0.96,1.1501
0.06,0.97,1.145
0.06,0.98,1.1364
0.06,0.99,1.1203
0.07,0,0.90369
0.07,0.01,0.90359
0.07,0.02,0.90349
0.07,0.03,0.90339
0.07,0.04,0.90329
0.07,0.05,0.90318
0.07,0.06,0.90308
0.07,0.07,0.90298
0.07,0.08,0.90287
0.07,0.09,0.90276
0.07,0.1,0.90266
0.07,0.11,0.90255
0.07,0.12,0.90244
0.07,0.13,0.90234
0.07,0.14,0.90223
0.07,0.15,0.90212
0.07,0.16,0.90201
0.07,0.17,0.90189
0.07,0.18,0.90178
0.07,0.19,0.90167
0.07,0.2,0.90155
0.07,0.21,0.90144
0.07,0.22,0.90132
0.07,0.23,0.9012
0.07,0.24,0.90108
0.07,0.25,0.90096
0.07,0.26,0.90084
0.07,0.27,0.90072
0.07,0.28,0.9006
0.07,0.29,0.90048
0.07,0.3,0.90036
0.07,0.31,0.90024
0.07,0.32,0.90014
0.07,0.33,0.9001
0.07,0.34,0.90008
0.07,0.35,0.90024
0.07,0.36,0.90183
0.07,0.37,0.90798
0.07,0.38,0.91534
0.07,0.39,0.92276
0.07,0.4,0.93009
0.07,0.41,0.93731
0.07,0.42,0.9444
0.07,0.43,0.95136
0.07,0.44,0.95819
0.07,0.45,0.96488
0.07,0.46,0.97142
0.07,0.47,0.97782
0.07,0.48,0.98407
0.07,0.49,0.99015
0.07,0.5,0.99608
0.07,0.51,1.0018
0.07,0.52,1.0074
0.07,0.53,1.0128
0.07,0.54,1.018
0.07,0.55,1.0229
0.07,0.56,1.0276
0.07,0.57,1.0321
0.07,0.58,1.0362
0.07,0.59,1.0399
0.07,0.6,1.0432
0.07,0.61,1.0457
0.07,0.62,1.0472
0.07,0.63,1.0458
0.07,0.64,1.0449
0.07,0.65,1.0507
0.07,0.66,1.0564
0.07,0.67,1.062
0.07,0.68,1.0675
0.07,0.69,1.0729
0.07,0.7,1.0782
0.07,0.71,1.0834
0.07,0.72,1.0885
0.07,0.73,1.0935
0.07,0.74,1.0984
0.07,0.75,1.1031
0.07,0.76,1.1078
0.07,0.77,1.1123
0.07,0.78,1.1166
0.07,0.79,1.1208
0.07,0.8,1.1249
0.07,0.81,1.1288
0.07,0.82,1.1325
0.07,0.83,1.136
0.07,0.84,1.1393
0.07,0.85,1.1424
0.07,0.86,1.1453
0.07,0.87,1.1479
0.07,0.88,1.1501
0.07,0.89,1.1521
0.07,0.9,1.1537
0.07,0.91,1.1548
0.07,0.92,1.1555
0.07,0.93,1.1555
0.07,0.94,1.1547
0.07,0.95,1.153
0.07,0.96,1.1499
0.07,0.97,1.1447
0.07,0.98,1.1361
0.07,0.99,1.12
0.08,0,0.90365
0.08,0.01,0.90355
0.08,0.02,0.90344
0.08,0.03,0.90334
0.08,0.04,0.90324
0.08,0.05,0.90314
0.08,0.06,0.90303
0.08,0.07,0.90293
0.08,0.08,0.90282
0.08,0.09,0.90272
0.08,0.1,0.90261
0.08,0.11,0.9025
0.08,0.12,0.9024
0.08,0.13,0.90229
0.08,0.14,0.90218
0.08,0.15,0.90207
0.08,0.16,0.90196
0.08,0.17,0.90184
0.08,0.18,0.90173
0.08,0.19,0.90162
0.08,0.2,0.9015
0.08,0.21,0.90139
0.08,0.22,0.90127
0.08,0.23,0.90115
0.08,0.24,0.90103
0.08,0.25,0.90091
0.08,0.26,0.90079
0.08,0.27,0.90067
0.08,0.28,0.90055
0.08,0.29,0.90043
0.08,0.3,0.90031
0.08,0.31,0.90019
0.08,0.32,0.90013
0.08,0.33,0.90009
0.08,0.34,0.90011
0.08,0.35,0.90053
0.08,0.36,0.90397
0.08,0.37,0.91097
0.08,0.38,0.91838
0.08,0.39,0.92575
0.08,0.4,0.93303
0.08,0.41,0.94019
0.08,0.42,0.94723
0.08,0.43,0.95413
0.08,0.44,0.96091
0.08,0.45,0.96754
0.08,0.46,0.97403
0.08,0.47,0.98038
0.08,0.48,0.98658
0.08,0.49,0.99262
0.08,0.5,0.99851
0.08,0.51,1.0042
0.08,0.52,1.0098
0.08,0.53,1.0151
0.08,0.54,1.0203
0.08,0.55,1.0252
0.08,0.56,1.0299
0.08,0.57,1.0343
0.08,0.58,1.0385
0.08,0.59,1.0422
0.08,0.6,1.0455
0.08,0.61,1.0483
0.08,0.62,1.05
0.08,0.63,1.0498
0.08,0.64,1.0463
0.08,0.65,1.052
0.08,0.66,1.0576
0.08,0.67,1.0631
0.08,0.68,1.0686
0.08,0.69,1.0739
0.08,0.7,1.0792
0.08,0.71,1.0843
0.08,0.72,1.0894
0.08,0.73,1.0943
0.08,0.74,1.0991
0.08,0.75,1.1038
0.08,0.76,1.1084
0.08,0.77,1.1129
0.08,0.78,1.1172
0.08,0.79,1.1213
0.08,0.8,1.1253
0.08,0.81,1.1292
0.08,0.82,1.1328
0.08,0.83,1.1363
0.08,0.84,1.1396
0.08,0.85,1.1426
0.08,0.86,1.1454
0.08,0.87,1.148
0.08,0.88,1.1502
0.08,0.89,1.1521
0.08,0.9,1.1536
0.08,0.91,1.1547
0.08,0.92,1.1553
0.08,0.93,1.1553
0.08,0.94,1.1545
0.08,0.95,1.1527
0.08,0.96,1.1496
0.08,0.97,1.1444
0.08,0.98,1.1358
0.08,0.99,1.1197
0.09,0,0.9036
0.09,0.01,0.9035
0.09,0.02,0.9034
0.09,0.03,0.90329
0.09,0.04,0.90319
0.09,0.05,0.90309
0.09,0.06,0.90299
0.09,0.07,0.90288
0.09,0.08,0.90278
0.09,0.09,0.90267
0.09,0.1,0.90256
0.09,0.11,0.90246
0.09,0.12,0.90235
0.09,0.13,0.90224
0.09,0.14,0.90213
0.09,0.15,0.90202
0.09,0.16,0.90191
0.09,0.17,0.90179
0.09,0.18,0.90168
0.09,0.19,0.90157
0.09,0.2,0.90145
0.09,0.21,0.90134
0.09,0.22,0.90122
0.09,0.23,0.9011
0.09,0.24,0.90098
0.09,0.25,0.90086
0.09,0.26,0.90074
0.09,0.27,0.90062
0.09,0.28,0.9005
0.09,0.29,0.90038
0.09,0.3,0.90026
0.09,0.31,0.90014
0.09,0.32,0.90011
0.09,0.33,0.90008
0.09,0.34,0.9002
0.09,0.35,0.90129
0.09,0.36,0.90679
0.09,0.37,0.91407
0.09,0.38,0.92147
0.09,0.39,0.92879
0.09,0.4,0.93601
0.09,0.41,0.94312
0.09,0.42,0.95009
0.09,0.43,0.95694
0.09,0.44,0.96366
0.09,0.45,0.97024
0.09,0.46,0.97668
0.09,0.47,0.98298
0.09,0.48,0.98913
0.09,0.49,0.99512
0.09,0.5,1.001
0.09,0.51,1.0066
0.09,0.52,1.0121
0.09,0.53,1.0175
0.09,0.54,1.0226
0.09,0.55,1.0275
0.09,0.56,1.0322
0.09,0.57,1.0366
0.09,0.58,1.0407
0.09,0.59,1.0445
0.09,0.6,1.0479
0.09,0.61,1.0507
0.09,0.62,1.0528
0.09,0.63,1.0533
0.09,0.64,1.0476
0.09,0.65,1.0532
0.09,0.66,1.0588
0.09,0.67,1.0643
0.09,0.68,1.0697
0.09,0.69,1.075
0.09,0.7,1.0802
0.09,0.71,1.0853
0.09,0.72,1.0903
0.09,0.73,1.0951
0.09,0.74,1.0999
0.09,0.75,1.1046
0.09,0.76,1.1091
0.09,0.77,1.1135
0.09,0.78,1.1177
0.09,0.79,1.1218
0.09,0.8,1.1258
0.09,0.81,1.1296
0.09,0.82,1.1332
0.09,0.83,1.1366
0.09,0.84,1.1398
0.09,0.85,1.1428
0.09,0.86,1.1456
0.09,0.87,1.148
0.09,0.88,1.1502
0.09,0.89,1.1521
0.09,0.9,1.1536
0.09,0.91,1.1546
0.09,0.92,1.1552
0.09,0.93,1.1551
0.09,0.94,1.1543
0.09,0.95,1.1525
0.09,0.96,1.1493
0.09,0.97,1.1441
0.09,0.98,1.1355
0.09,0.99,1.1194
0.1,0,0.90355
0.1,0.01,0.90345
0.1,0.02,0.90335
0.1,0.03,0.90325
0.1,0.04,0.90314
0.1,0.05,0.90304
0.1,0.06,0.90294
0.1,0.07,0.90283
0.1,0.08,0.90273
0.1,0.09,0.90262
0.1,0.1,0.90251
0.1,0.11,0.90241
0.1,0.12,0.9023
0.1,0.13,0.90219
0.1,0.14,0.90208
0.1,0.15,0.90197
0.1,0.16,0.90186
0.1,0.17,0.90174
0.1,0.18,0.90163
0.1,0.19,0.90152
0.1,0.2,0.9014
0.1,0.21,0.90128
0.1,0.22,0.90117
0.1,0.23,0.90105
0.1,0.24,0.90093
0.1,0.25,0.90081
0.1,0.26,0.90069
0.1,0.27,0.90057
0.1,0.28,0.90045
0.1,0.29,0.90033
0.1,0.3,0.90021
0.1,0.31,0.90014
0.1,0.32,0.90009
0.1,0.33,0.90011
0.1,0.34,0.90042
0.1,0.35,0.90313
0.1,0.36,0.90988
0.1,0.37,0.91725
0.1,0.38,0.9246
0.1,0.39,0.93188
0.1,0.4,0.93904
0.1,0.41,0.94608
0.1,0.42,0.953
0.1,0.43,0.95979
0.1,0.44,0.96644
0.1,0.45,0.97297
0.1,0.46,0.97936
0.1,0.47,0.9856
0.1,0.48,0.9917
0.1,0.49,0.99765
0.1,0.5,1.0034
0.1,0.51,1.0091
0.1,0.52,1.0145
0.1,0.53,1.0198
0.1,0.54,1.0249
0.1,0.55,1.0298
0.1,0.56,1.0345
0.1,0.57,1.0389
0.1,0.58,1.043
0.1,0.59,1.0469
0.1,0.6,1.0503
0.1,0.61,1.0532
0.1,0.62,1.0554
0.1,0.63,1.0564
0.1,0.64,1.0536
0.1,0.65,1.0545
0.1,0.66,1.06
0.1,0.67,1.0654
0.1,0.68,1.0708
0.1,0.69,1.076
0.1,0.7,1.0812
0.1,0.71,1.0862
0.1,0.72,1.0911
0.1,0.73,1.096
0.1,0.74,1.1007
0.1,0.75,1.1053
0.1,0.76,1.1097
0.1,0.77,1.1141
0.1,0.78,1.1183
0.1,0.79,1.1223
0.1,0.8,1.1262
0.1,0.81,1.13
0.1,0.82,1.1335
0.1,0.83,1.1369
0.1,0.84,1.1401
0.1,0.85,1.143
0.1,0.86,1.1457
0.1,0.87,1.1481
0.1,0.88,1.1503
0.1,0.89,1.1521
0.1,0.9,1.1535
0.1,0.91,1.1545
0.1,0.92,1.155
0.1,0.93,1.1549
0.1,0.94,1.154
0.1,0.95,1.1522
0.1,0.96,1.149
0.1,0.97,1.1438
