0,0.787
0.01,0.78107
0.02,0.77619
0.03,0.7736
0.04,0.77442
0.05,0.77889
0.06,0.78636
0.07,0.79591
0.08,0.80677
0.09,0.81839
0.1,0.83045
0.11,0.8427
0.12,0.85501
0.13,0.8673
0.14,0.8795
0.15,0.89159
0.16,0.90353
0.17,0.91533
0.18,0.92698
0.19,0.93849
0.2,0.94984
0.21,0.96106
0.22,0.97215
0.23,0.98312
0.24,0.99398
0.25,1.0047
0.26,1.0154
0.27,1.026
0.28,1.0365
0.29,1.047
0.3,1.0575
0.31,1.0679
0.32,1.0783
0.33,1.0887
0.34,1.0992
0.35,1.1097
0.36,1.1202
0.37,1.1308
0.38,1.1415
0.39,1.1523
0.4,1.1632
0.41,1.1743
0.42,1.1855
0.43,1.1969
0.44,1.2085
0.45,1.2203
0.46,1.2323
0.47,1.2445
0.48,1.257
0.49,1.2696
0.5,1.2825
0.51,1.2955
0.52,1.3087
0.53,1.3221
0.54,1.3356
0.55,1.3493
0.56,1.3631
0.57,1.3769
0.58,1.3908
0.59,1.4048
0.6,1.4188
0.61,1.4328
0.62,1.4468
0.63,1.4608
0.64,1.4748
0.65,1.4887
0.66,1.5027
0.67,1.5166
0.68,1.5304
0.69,1.5442
0.7,1.558
0.71,1.5717
0.72,1.5854
0.73,1.599
0.74,1.6126
0.75,1.6261
0.76,1.6395
0.77,1.6529
0.78,1.6663
0.79,1.6796
0.8,1.6928
0.81,1.706
0.82,1.7192
0.83,1.7322
0.84,1.7453
0.85,1.7583
0.86,1.7712
0.87,1.7841
0.88,1.7969
0.89,1.8097
0.9,1.8225
0.91,1.8352
0.92,1.8478
0.93,1.8605
0.94,1.873
0.95,1.8856
0.96,1.8981
0.97,1.9105
0.98,1.9229
0.99,1.9353
