0,0.97965
0.01,0.97965
0.02,0.97965
0.03,0.97965
0.04,0.97965
0.05,0.97965
0.06,0.97965
0.07,0.97965
0.08,0.97965
0.09,0.97965
0.1,0.97965
0.11,0.97965
0.12,0.97965
0.13,0.97965
0.14,0.97965
0.15,0.97965
0.16,0.97965
0.17,0.97965
0.18,0.97965
0.19,0.97965
0.2,0.97965
0.21,0.97965
0.22,0.97965
0.23,0.97965
0.24,0.97965
0.25,0.97965
0.26,0.97965
0.27,0.97965
0.28,0.97965
0.29,0.97965
0.3,0.97965
0.31,0.97965
0.32,0.97965
0.33,0.97965
0.34,0.97965
0.35,0.97964
0.36,0.97964
0.37,0.97964
0.38,0.97964
0.39,0.97964
0.4,0.97964
0.41,0.97964
0.42,0.97964
0.43,0.97964
0.44,0.97964
0.45,0.97964
0.46,0.97964
0.47,0.97964
0.48,0.97964
0.49,0.97964
0.5,0.97964
0.51,0.97964
0.52,0.97964
0.53,0.97964
0.54,0.97964
0.55,0.97964
0.56,0.97963
0.57,0.97963
0.58,0.97963
0.59,0.97963
0.6,0.97963
0.61,0.97963
0.62,0.97963
0.63,0.97963
0.64,0.97963
0.65,0.97963
0.66,0.97963
0.67,0.97963
0.68,0.97963
0.69,0.97963
0.7,0.97963
0.71,0.97963
0.72,0.97963
0.73,0.97964
0.74,0.97964
0.75,0.97966
0.76,0.97967
0.77,0.9797
0.78,0.97975
0.79,0.97984
0.8,0.97999
0.81,0.9803
0.82,0.98098
0.83,0.98258
0.84,0.98602
0.85,0.99114
0.86,0.99698
0.87,1.0031
0.88,1.0092
0.89,1.0154
0.9,1.0216
0.91,1.0277
0.92,1.0337
0.93,1.0395
0.94,1.0451
0.95,1.0504
0.96,1.0551
0.97,1.059
0.98,1.0614
0.99,1.0604
