T,M,U,Y1,Y2,Z1,Z2,R1,R2,EOLD1,EOLD2,E1,E2
500.12,1,0.389795637862146,3.01716639963378,-0.268406195162891,10.2408875224037,-0.78081222255798,-2.71154998632227,-0.15,0.220974121407298,-0.401010910200657,0.305616413311509,-0.418406195162891
500.13,0,0.500378324144861,3.08003356984817,-0.296177615014878,10.2485279327365,-0.835931894232434,-2.68904762649075,-0.15,0.305616413311509,-0.418406195162891,0.390985943357426,-0.446177615014878
500.14,1,0.392144427181527,3.01747158007172,-0.293430991073473,10.2583025813204,-0.911581528811046,-2.66673200715839,-0.15,0.390985943357426,-0.446177615014878,0.350739572913322,-0.443430991073473
500.15,1,0.286518767338894,3.00343327992676,-0.330052643625544,10.2670710706433,-0.974351738997784,-2.64460157862034,-0.15,0.350739572913322,-0.443430991073473,0.358831701306417,-0.480052643625544
500.16,1,0.156840300847626,2.95368886854353,-0.345616845960175,10.2760418631759,-1.03725566964273,-2.62265480403262,-0.15,0.358831701306417,-0.480052643625544,0.331034064510904,-0.495616845960175
500.17,1,0.151706926101135,2.94575417715724,-0.354161898222324,10.2843177147887,-1.09092842960859,-2.60089015930473,-0.15,0.331034064510904,-0.495616845960175,0.344864017852515,-0.504161898222324
500.18,0,0.179519628394981,2.94911116197452,-0.360570687418937,10.292939315235,-1.14651794515141,-2.57930613299425,-0.15,0.344864017852515,-0.504161898222324,0.369805028980266,-0.510570687418937
500.19,0,0.180730115568197,2.94331273365377,-0.367895017929351,10.3021844409595,-1.20686180970767,-2.5579012262018,-0.15,0.369805028980266,-0.510570687418937,0.385411507451973,-0.517895017929351
500.2,0,0.231193401278456,2.9570458533608,-0.374303807125964,10.3118197286458,-1.26937568284821,-2.53667395246691,-0.15,0.385411507451973,-0.517895017929351,0.42037190089389,-0.524303807125964
500.21,0,0.351419844148563,2.98908979934386,-0.371557183184558,10.3223290261682,-1.3390390638379,-2.5156228376647,-0.15,0.42037190089389,-0.524303807125964,0.47346696167916,-0.521557183184558
500.22,1,0.341852637192902,2.99244678416114,-0.387731746395056,10.3341657002102,-1.42035662933866,-2.49474641990398,-0.15,0.47346696167916,-0.521557183184558,0.497700364257154,-0.537731746395056
500.23,1,0.33766939195631,3.00007629510948,-0.40512703135729,10.3466082093166,-1.50543372291079,-2.47404324942501,-0.15,0.497700364257154,-0.537731746395056,0.526033045684478,-0.55512703135729
500.24,0,0.419845208950526,3.03334096284428,-0.413977264057374,10.3597590354587,-1.59522110794002,-2.45351188849928,-0.15,0.526033045684478,-0.55512703135729,0.579829074345,-0.563977264057374
500.25,0,0.439173570490273,3.02510109102007,-0.409094377050431,10.3742547623173,-1.69621172851901,-2.43315091132961,-0.15,0.579829074345,-0.563977264057374,0.59195017969046,-0.559094377050431
500.26,0,0.402986001945649,3.05256733043412,-0.451514457923247,10.3890535168096,-1.79718320600614,-2.41295890395105,-0.15,0.59195017969046,-0.559094377050431,0.639608426483071,-0.601514457923247
500.27,1,0.251797862281798,3.01686121919585,-0.480201419089036,10.4050437274717,-1.9074048526534,-2.39293446413264,-0.15,0.639608426483071,-0.601514457923247,0.623926755063205,-0.630201419089036
500.28,1,0.260661673041658,2.98573281452659,-0.459754329747463,10.4206418963482,-2.01006518815034,-2.37307620128048,-0.15,0.623926755063205,-0.630201419089036,0.612656613246112,-0.609754329747463
500.29,1,0.127330741598927,2.96681162737469,-0.496986343175402,10.4359583116794,-2.10655294827303,-2.35338273634042,-0.15,0.612656613246112,-0.609754329747463,0.613428891034264,-0.646986343175402
500.3,1,0.164470665678008,2.98512245365072,-0.50766765850309,10.4512940339553,-2.20020340262527,-2.33385270170283,-0.15,0.613428891034264,-0.646986343175402,0.651269751947892,-0.65766765850309
500.31,1,0.0376737760833146,2.96772716868849,-0.543373769741359,10.4675757777539,-2.30077404386627,-2.31448474110745,-0.15,0.651269751947892,-0.65766765850309,0.653242427581041,-0.693373769741359
500.32,1,0.126024463852439,2.97657740138857,-0.528725108720531,10.4839068384435,-2.39869188025353,-2.29527750954923,-0.15,0.653242427581041,-0.693373769741359,0.681299891839345,-0.678725108720531
500.33,0,0.166403970254212,2.99000534065766,-0.53330281528954,10.5009393357395,-2.50084382775641,-2.27622967318492,-0.15,0.681299891839345,-0.678725108720531,0.713775667472739,-0.68330281528954
500.34,1,0.0799166602640591,2.95002670328832,-0.536354619668879,10.5187837274263,-2.6082489127931,-2.25733990924037,-0.15,0.713775667472739,-0.68330281528954,0.692686794047953,-0.686354619668879
500.35,0,0.0808564786545123,2.94789044022278,-0.541542687113756,10.5361008972775,-2.70677109677316,-2.23860690591901,-0.15,0.692686794047953,-0.686354619668879,0.709283534303771,-0.691542687113756
500.36,0,0.0277950072473017,2.95582513160906,-0.572671091783016,10.5538329856351,-2.80651920119859,-2.22002936231021,-0.15,0.709283534303771,-0.691542687113756,0.735795769298849,-0.722671091783016
500.37,1,-0.0047546556429513,2.90302891584649,-0.5473411154345,10.5722278798675,-2.91004075246739,-2.20160598829932,-0.15,0.735795769298849,-0.722671091783016,0.701422927547178,-0.697341115434501
500.38,1,0.0526618525763799,2.91401541161212,-0.544594491493095,10.5897634530562,-3.00133701665565,-2.18333550447794,-0.15,0.701422927547178,-0.697341115434501,0.730679907134177,-0.694594491493095
500.39,0,0.214284462782667,2.90333409628443,-0.48905165178912,10.6080304507346,-3.09738878252246,-2.16521664205514,-0.15,0.730679907134177,-0.694594491493095,0.738117454229288,-0.63905165178912
500.4,1,0.114146470448739,2.93415732051576,-0.554360265506981,10.6264833870903,-3.19235539262962,-2.1472481427692,-0.15,0.738117454229288,-0.63905165178912,0.786909177746551,-0.704360265506981
500.41,0,0.0455441624902714,2.89997711146716,-0.555580987258717,10.646156116534,-3.2970569162918,-2.12942875880066,-0.15,0.786909177746551,-0.704360265506981,0.770548352666494,-0.705580987258717
500.42,1,0.137861282742148,2.92835889219501,-0.554360265506981,10.6654198253506,-3.39419384116528,-2.11175725268503,-0.15,0.770548352666494,-0.705580987258717,0.816601639509981,-0.704360265506981
500.43,0,0.138327872103421,2.92866407263294,-0.560158693827725,10.6858348663384,-3.50028309668105,-2.09423239722728,-0.15,0.816601639509981,-0.704360265506981,0.834431675405663,-0.710158693827725
500.44,1,0.206593586171884,2.95826657511254,-0.566872663462272,10.7066956582235,-3.60768162481547,-2.07685297541652,-0.15,0.834431675405663,-0.710158693827725,0.881413599696013,-0.716872663462272
500.45,0,-0.0341738920144965,2.86060883497368,-0.572671091783016,10.7287309982159,-3.72395151555508,-2.05961778034148,-0.15,0.881413599696013,-0.716872663462272,0.800991054632201,-0.722671091783016
500.46,1,-0.0850472625231191,2.83039597161822,-0.571755550469215,10.7487557745817,-3.81558406066631,-2.04252561510657,-0.15,0.800991054632201,-0.722671091783016,0.787870356511645,-0.721755550469215
500.47,0,-0.0965689997264567,2.8184939345388,-0.57297627222095,10.7684525334945,-3.90090867569489,-2.02557529274922,-0.15,0.787870356511645,-0.721755550469215,0.792918641789576,-0.72297627222095
500.48,1,-0.209567543978698,2.76783398184176,-0.576638437476158,10.7882754995393,-3.9848628082483,-2.00876563615679,-0.15,0.792918641789576,-0.72297627222095,0.759068345684978,-0.726638437476158
500.49,0,0.00299880542011288,2.83314259555963,-0.566567483024338,10.8072522081814,-4.05734418768013,-1.99209547798526,-0.15,0.759068345684978,-0.726638437476158,0.84104711757437,-0.716567483024338
500.5,0,-0.148029488306594,2.77729457541772,-0.577859159227893,10.8282783861207,-4.1489243813388,-1.97556366057805,-0.15,0.84104711757437,-0.716567483024338,0.801730914839664,-0.727859159227893
500.51,0,-0.0758554034522803,2.78644998855573,-0.568398565651941,10.8483216589917,-4.22736604689299,-1.95916903588566,-0.15,0.801730914839664,-0.727859159227893,0.827280952670076,-0.718398565651941
500.52,1,-0.0487629370349418,2.79682612344549,-0.57450217441062,10.8690036828085,-4.31000121398878,-1.94291046538579,-0.15,0.827280952670076,-0.718398565651941,0.853915658059697,-0.72450217441062
500.53,0,-0.107536500469876,2.75623712520028,-0.56748302433814,10.89035157426,-4.39698071524062,-1.9267868200047,-0.15,0.853915658059697,-0.72450217441062,0.829450305195572,-0.71748302433814
500.54,1,-0.0234665089066204,2.77210650797284,-0.559243152513924,10.9110878318899,-4.47483994186284,-1.91079698003823,-0.15,0.829450305195572,-0.71748302433814,0.861309527934611,-0.709243152513924
500.55,1,-0.224639713410595,2.68940260929274,-0.565651941710536,10.9326205700882,-4.55855655902846,-1.89493983507439,-0.15,0.861309527934611,-0.709243152513924,0.794462774218357,-0.715651941710536
500.56,1,0.0167610994020393,2.75410086213474,-0.545510032806897,10.9524821394437,-4.62220184874969,-1.87921428391618,-0.15,0.794462774218357,-0.715651941710536,0.874886578218556,-0.695510032806897
500.57,0,-0.164931489608,2.7025253681239,-0.570534828717479,10.9743543038992,-4.70481866848342,-1.86361923450513,-0.15,0.874886578218556,-0.695510032806897,0.838906133618771,-0.720534828717479
500.58,0,-0.0498834050688908,2.74708171206226,-0.575417715724422,10.9953269572396,-4.77544927158314,-1.84815360384543,-0.15,0.838906133618771,-0.720534828717479,0.898928108216831,-0.725417715724422
500.59,0,-0.260538830994279,2.64026855878538,-0.565041580834668,11.0178001599451,-4.85951025859841,-1.83281631792863,-0.15,0.898928108216831,-0.725417715724422,0.807452240856749,-0.715041580834668
500.6,1,-0.0554255692002927,2.70984969863432,-0.561074235141527,11.0379864659665,-4.91706536825788,-1.81760631165946,-0.15,0.807452240856749,-0.715041580834668,0.892243386974853,-0.711074235141527
500.61,1,-0.149775499344684,2.66895551995117,-0.565651941710536,11.0602925506408,-4.99492288788917,-1.80252252878128,-0.15,0.892243386974853,-0.711074235141527,0.866432991169887,-0.715651941710536
500.62,1,-0.152618990184854,2.64454108491646,-0.553749904631113,11.0819533754201,-5.06359660449592,-1.78756392180311,-0.15,0.866432991169887,-0.715651941710536,0.856977163113348,-0.703749904631113
500.63,0,-0.257553268037703,2.59357595178149,-0.554665445944915,11.1033778044979,-5.12764130535019,-1.77272945192677,-0.15,0.856977163113348,-0.703749904631113,0.820846499854716,-0.704665445944915
500.64,0,0.083120919915836,2.62470435645075,-0.474402990768292,11.1238989669943,-5.18024550941279,-1.7580180889748,-0.15,0.820846499854716,-0.704665445944915,0.866686267475949,-0.624402990768292
500.65,1,-0.364168128128991,2.5297932402533,-0.553749904631113,11.1455661236812,-5.24314884214968,-1.74342881131877,-0.15,0.866686267475949,-0.624402990768292,0.786364428934532,-0.703749904631113
500.66,0,0.00428476922544974,2.66132600900282,-0.546425574120699,11.1652252344046,-5.28312179059855,-1.72896060580869,-0.15,0.786364428934532,-0.703749904631113,0.932365403194128,-0.696425574120699
500.67,0,-0.0235429693457301,2.55909056229496,-0.478675516899367,11.1885343694844,-5.35991546741154,-1.71461246770219,-0.15,0.932365403194128,-0.696425574120699,0.844478094592767,-0.628675516899367
500.68,1,-0.295624418673827,2.51697566186007,-0.543068589303425,11.2096463218492,-5.41136809832921,-1.70038340059501,-0.15,0.844478094592767,-0.628675516899367,0.816592261265067,-0.693068589303426
500.69,0,-0.160053844769157,2.55176623178454,-0.534523537041276,11.2300611283808,-5.45392719593438,-1.68627241635177,-0.15,0.816592261265067,-0.693068589303426,0.865493815432773,-0.684523537041276
500.7,0,-0.269324843605755,2.51911192492561,-0.551918822003509,11.2516984737667,-5.50790034454667,-1.67227853503734,-0.15,0.865493815432773,-0.684523537041276,0.846833389888269,-0.701918822003509
500.71,0,-0.0714065871843426,2.56031128404669,-0.527199206530861,11.2728693085139,-5.55530672817854,-1.65840078484871,-0.15,0.846833389888269,-0.701918822003509,0.901910499197979,-0.677199206530861
500.72,0,-0.337283451416976,2.44373235675593,-0.528114747844663,11.2954170709938,-5.61558519823667,-1.64463820204781,-0.15,0.901910499197979,-0.677199206530861,0.799094154708125,-0.678114747844663
500.73,1,-0.0561849629273081,2.54261081864652,-0.523537041275654,11.3153944248615,-5.64714898847783,-1.6309898308941,-0.15,0.799094154708125,-0.678114747844663,0.911620987752424,-0.673537041275654
500.74,1,-0.370413974641912,2.3912413214313,-0.512245365072099,11.3381849495553,-5.70706769746622,-1.61745472357855,-0.15,0.911620987752424,-0.673537041275654,0.773786597852743,-0.662245365072099
500.75,0,-0.141521702476114,2.45807583733883,-0.499732967116808,11.3575296145017,-5.72914973671782,-1.60403194015772,-0.15,0.773786597852743,-0.662245365072099,0.854043897181107,-0.649732967116808
500.76,0,-0.187396253750041,2.43060959792477,-0.50064850843061,11.3788807119312,-5.77146884746225,-1.59072054848847,-0.15,0.854043897181107,-0.649732967116808,0.839889049436306,-0.65064850843061
500.77,0,-0.16741000681834,2.42267490653849,-0.495765621423667,11.3998779381671,-5.80876335237347,-1.57751962416317,-0.15,0.839889049436306,-0.65064850843061,0.845155282375319,-0.645765621423667
500.78,1,-0.257977135277131,2.38971541924163,-0.507362478065156,11.4210068202265,-5.84625685171034,-1.56442825044582,-0.15,0.845155282375319,-0.645765621423667,0.825287168795804,-0.657362478065156
500.79,1,-0.0126727488796348,2.45410849164569,-0.486305027847715,11.4416389994464,-5.87738760034119,-1.55144551820791,-0.15,0.825287168795804,-0.657362478065156,0.902662973437776,-0.636305027847715
500.8,1,-0.332383319292477,2.31067368581674,-0.48355840390631,11.4642055737823,-5.92771890135882,-1.53857052586559,-0.15,0.902662973437776,-0.636305027847715,0.772103159951153,-0.63355840390631
500.81,1,-0.313697286550098,2.31158922713054,-0.487830930037385,11.4835081527811,-5.94241280992012,-1.52580237931699,-0.15,0.772103159951153,-0.63355840390631,0.785786847813552,-0.637830930037385
500.82,0,-0.243087026193875,2.30151827267872,-0.465552758068208,11.5031528239764,-5.96021290271507,-1.51314019188014,-0.15,0.785786847813552,-0.637830930037385,0.78837808079858,-0.615552758068208
500.83,0,-0.241411616575327,2.26733806363012,-0.446631570916304,11.5228622759964,-5.97812824872923,-1.50058308423139,-0.15,0.78837808079858,-0.615552758068208,0.766754979398736,-0.596631570916304
500.84,1,-0.332190314454063,2.21454184786755,-0.443884946974899,11.5420311504814,-5.98983969541778,-1.48813018434424,-0.15,0.766754979398736,-0.596631570916304,0.726411663523314,-0.593884946974899
500.85,1,-0.356098458230854,2.19012741283284,-0.442664225223163,11.5601914420694,-5.99066006471906,-1.47578062742912,-0.15,0.726411663523314,-0.593884946974899,0.714346785403716,-0.592664225223163
500.86,0,-0.177474030629837,2.22735942626078,-0.424048218509194,11.5780501117045,-5.98830786610502,-1.46353355587288,-0.15,0.714346785403716,-0.592664225223163,0.763825870387895,-0.574048218509194
500.87,0,-0.319262782515089,2.13794155794614,-0.408484016174564,11.5971457584642,-5.99893475887897,-1.45138811917952,-0.15,0.763825870387895,-0.574048218509194,0.686553438766617,-0.558484016174564
500.88,0,-0.249065840629963,2.14618142977035,-0.402990768291753,11.6143095944334,-5.98907296990966,-1.43934347391105,-0.15,0.686553438766617,-0.558484016174564,0.706837955859305,-0.552990768291753
500.89,0,-0.546075232176083,2.00549324788281,-0.398718242160678,11.6319805433299,-5.98481231997871,-1.42739878362893,-0.15,0.706837955859305,-0.552990768291753,0.578094464253885,-0.548718242160678
500.9,1,-0.146307516429983,2.15686274509804,-0.401464866102083,11.6464329049362,-5.94710729330015,-1.41555321883591,-0.15,0.578094464253885,-0.548718242160678,0.74130952626213,-0.551464866102083
500.91,1,-0.380181300959648,2.03814755474174,-0.392919813839933,11.6649656430928,-5.95315907572631,-1.4038059569187,-0.15,0.74130952626213,-0.551464866102083,0.634341597823038,-0.542919813839933
500.92,1,-0.093873869609131,2.11902037079423,-0.374914168001832,11.6808241830384,-5.93112115621024,-1.39215618209044,-0.15,0.634341597823038,-0.542919813839933,0.726864188703789,-0.524914168001832
500.93,0,-0.29610477567475,2,-0.355687800411994,11.698995787756,-5.93390879950524,-1.3806030853343,-0.15,0.726864188703789,-0.524914168001832,0.619396914665695,-0.505687800411994
500.94,1,-0.126334259017175,2.04821850919356,-0.350194552529183,11.7144807106226,-5.90857930167127,-1.36914586434726,-0.15,0.619396914665695,-0.505687800411994,0.6790726448463,-0.500194552529183
500.95,1,-0.329196012538911,1.95391775387198,-0.352025635156787,11.7314575267438,-5.89961199270237,-1.35778372348436,-0.15,0.6790726448463,-0.500194552529183,0.596134030387617,-0.502025635156787
500.96,1,-0.107633754968704,2.03631647211414,-0.357213702601664,11.7463608775034,-5.86929525057589,-1.34651587370341,-0.15,0.596134030387617,-0.502025635156787,0.689800598410725,-0.507213702601664
500.97,1,-0.36596482551302,1.90020599679561,-0.343175402456703,11.7636058924637,-5.86436316897075,-1.33534153251045,-0.15,0.689800598410725,-0.507213702601664,0.564864464285156,-0.493175402456703
500.98,1,-0.375832562172949,1.88494697489891,-0.34683756771191,11.7777275040708,-5.82700088186097,-1.324259923905,-0.15,0.564864464285156,-0.493175402456703,0.560687050993908,-0.49683756771191
500.99,0,-0.17638120920182,1.90356298161288,-0.308079652094301,11.7917446803457,-5.78972571826717,-1.31327027832646,-0.15,0.560687050993908,-0.49683756771191,0.59029270328642,-0.458079652094301
501,0,-0.343108761528533,1.84069581139849,-0.324559395742734,11.8065019979279,-5.76134615001274,-1.30237183260058,-0.15,0.59029270328642,-0.458079652094301,0.538323978797914,-0.474559395742734
501.01,1,-0.0900666542007997,1.89623865110246,-0.298008697642482,11.8199600973978,-5.72030599712758,-1.29156382988646,-0.15,0.538323978797914,-0.474559395742734,0.604674821216002,-0.448008697642482
501.02,0,-0.493257582391416,1.73723964293889,-0.314793621728848,11.8350769679282,-5.69786380160314,-1.28084551962397,-0.15,0.604674821216002,-0.448008697642482,0.456394123314915,-0.464793621728848
501.03,1,-0.218423601011635,1.79278248264286,-0.282444495307852,11.8464868210111,-5.63745418250247,-1.27021615748182,-0.15,0.456394123314915,-0.464793621728848,0.522566325161048,-0.432444495307852
501.04,1,-0.313356276070091,1.72686350804913,-0.273289082169834,11.8595509791401,-5.59620593886463,-1.25967500530551,-0.15,0.522566325161048,-0.432444495307852,0.467188502743622,-0.423289082169834
501.05,1,-0.269475426857668,1.71190966659037,-0.260166323338675,11.8712306917087,-5.5418132366748,-1.24922133106637,-0.15,0.467188502743622,-0.423289082169834,0.462688335524002,-0.410166323338675
501.06,1,-0.383742581620645,1.63164721141375,-0.24673838406958,11.8827979000968,-5.48795982409883,-1.23885440881058,-0.15,0.462688335524002,-0.410166323338675,0.392792802603164,-0.39673838406958
501.07,0,-0.23345886650314,1.65148393987945,-0.227512016479743,11.8926177201619,-5.41757245946412,-1.22857351860884,-0.15,0.392792802603164,-0.39673838406958,0.422910421270617,-0.377512016479743
501.08,1,-0.224715003443364,1.62890058747234,-0.220187685969329,11.9031904806936,-5.35725703635857,-1.21837794650628,-0.15,0.422910421270617,-0.377512016479743,0.410522640966058,-0.370187685969329
501.09,1,-0.426345882470796,1.54833295185779,-0.236057068741893,11.9134535467178,-5.29561020184833,-1.20826698447293,-0.15,0.410522640966058,-0.370187685969329,0.340065967384852,-0.386057068741893
501.1,0,-0.340806751760627,1.54741741054398,-0.222018768596932,11.9219551959024,-5.2175285014537,-1.19823993035469,-0.15,0.340065967384852,-0.386057068741893,0.34917748018929,-0.372018768596932
501.11,1,-0.210965963727926,1.55138475623713,-0.196688792248416,11.9306846329071,-5.14428230292401,-1.18829608782428,-0.15,0.34917748018929,-0.372018768596932,0.363088668412849,-0.346688792248416
501.12,1,-0.315676574873177,1.47234302281224,-0.181734950789654,11.9397618496175,-5.07697115925432,-1.17843476633306,-0.15,0.363088668412849,-0.346688792248416,0.293908256479175,-0.331734950789654
501.13,0,-0.129341126150438,1.52697032120241,-0.179293507286182,11.9471095560294,-4.99373640956331,-1.1686552810631,-0.15,0.293908256479175,-0.331734950789654,0.358315040139312,-0.329293507286182
501.14,0,-0.318073406202763,1.41954680704967,-0.168917372396429,11.9560674320329,-4.92992142470546,-1.15895695287953,-0.15,0.358315040139312,-0.329293507286182,0.260589854170135,-0.318917372396429
501.15,0,-0.0986420378666113,1.47173266193637,-0.153658350499732,11.9625821783872,-4.84262775044556,-1.1493391082834,-0.15,0.260589854170135,-0.318917372396429,0.32239355365297,-0.303658350499732
501.16,0,-0.130164981019486,1.44151979858091,-0.153658350499732,11.9706420172285,-4.77420274044729,-1.13980107936507,-0.15,0.32239355365297,-0.303658350499732,0.301718719215841,-0.303658350499732
501.17,1,-0.135328379859469,1.40947585259785,-0.143587396047913,11.9781849852089,-4.70254030868347,-1.13034220375753,-0.15,0.301718719215841,-0.303658350499732,0.279133648840314,-0.293587396047913
501.18,0,-0.146561625710588,1.40215152208743,-0.15579461356527,11.9851633264299,-4.62724418961615,-1.12096182459063,-0.15,0.279133648840314,-0.293587396047913,0.281189697496803,-0.30579461356527
501.19,0,-0.0425180185654324,1.41741054398413,-0.147554741741054,11.9921930688673,-4.55485565622167,-1.11165929044537,-0.15,0.281189697496803,-0.30579461356527,0.30575125353876,-0.297554741741054
501.2,0,-0.236489400086451,1.3136491950866,-0.141451132982375,11.9998368502058,-4.49115296948318,-1.1024339553087,-0.15,0.30575125353876,-0.297554741741054,0.211215239777897,-0.291451132982375
501.21,1,-0.0305426158062556,1.3820096131838,-0.143282215609979,12.0051172312002,-4.40479984870156,-1.09328517852858,-0.15,0.211215239777897,-0.291451132982375,0.288724434655214,-0.293282215609979
501.22,1,-0.257918510750597,1.31029221026932,-0.174105439841306,12.0123353420666,-4.34138203941647,-1.08421232476973,-0.15,0.288724434655214,-0.293282215609979,0.226079885499596,-0.324105439841306
501.23,1,-0.304107856367546,1.21416037232013,-0.125886930647745,12.0179873392041,-4.26362267727376,-1.07521476396915,-0.15,0.226079885499596,-0.324105439841306,0.138945608350987,-0.275886930647745
501.24,1,-0.147540149258469,1.26878767071031,-0.133821622034027,12.0214609794129,-4.16558607648423,-1.06629187129262,-0.15,0.138945608350987,-0.275886930647745,0.202495799417693,-0.283821622034027
501.25,0,-0.283442607949467,1.18181124589914,-0.122835126268406,12.0265233743983,-4.0872119870481,-1.05744302709122,-0.15,0.202495799417693,-0.283821622034027,0.124368218807917,-0.272835126268406
501.26,1,-0.26221391103517,1.15434500648508,-0.109102006561379,12.0296325798685,-3.99092912315191,-1.04866761685834,-0.15,0.124368218807917,-0.272835126268406,0.105677389626746,-0.259102006561379
501.27,1,-0.187575726932394,1.16533150225071,-0.108796826123445,12.0322745146092,-3.89280363987098,-1.0399650311869,-0.15,0.105677389626746,-0.259102006561379,0.125366471063804,-0.258796826123445
501.28,1,-0.338249423661557,1.05363546196689,-0.0834668497749291,12.0354086763858,-3.80290372098503,-1.03133466572729,-0.15,0.125366471063804,-0.258796826123445,0.0223007962396009,-0.233466849774929
501.29,1,-0.358113054200208,1.03105210955978,-0.0886549172198059,12.0359661962918,-3.68895372332644,-1.02277592114504,-0.15,0.0223007962396009,-0.233466849774929,0.00827618841473599,-0.238654917219806
501.3,0,-0.288629159515581,1.03288319218738,-0.0837720302128631,12.0361731010022,-3.57493453702759,-1.01428820307946,-0.15,0.00827618841473599,-0.238654917219806,0.0185949891079187,-0.233772030212863
501.31,0,-0.371103310022872,0.954451819638361,-0.0639353017471578,12.0366379757298,-3.46719752869854,-1.00587092210227,-0.15,0.0185949891079187,-0.233772030212863,-0.0514191024639117,-0.213935301747158
501.32,1,-0.269257333848505,0.970016021972992,-0.0599679560540167,12.0353524981682,-3.34459262473667,-0.99752349367669,-0.15,-0.0514191024639117,-0.213935301747158,-0.027507471703698,-0.209967956054017
501.33,0,-0.297042843847152,0.906233310444801,-0.0340276188296329,12.0346648113757,-3.23208554067042,-0.989245338116828,-0.15,-0.027507471703698,-0.209967956054017,-0.0830120276720275,-0.184027618829633
501.34,1,-0.245882470521175,0.893110551613642,-0.0236514839398794,12.0325895106839,-3.10864512816294,-0.981035880547402,-0.15,-0.0830120276720275,-0.184027618829633,-0.0879253289337597,-0.173651483939879
501.35,1,-0.180309397511272,0.888532845044633,-0.0151064316777294,12.0303913774605,-2.98781080106738,-0.972894550863984,-0.15,-0.0879253289337597,-0.173651483939879,-0.0843617058193505,-0.165106431677729
501.36,0,-0.17275206557486,0.85801480125124,-0.00442511635004195,12.028282334815,-2.87171141530426,-0.964820783693139,-0.15,-0.0843617058193505,-0.165106431677729,-0.106805982441898,-0.154425116350042
501.37,0,-0.101938158943239,0.855268177309835,0.00473029678797587,12.025612185254,-2.75341453527962,-0.956814018353346,-0.15,-0.106805982441898,-0.154425116350042,-0.101545841043511,-0.145269703212024
501.38,1,-0.22725427195302,0.797283894102389,-0.00625619897764551,12.0230735392279,-2.64021516541074,-0.948873698816018,-0.15,-0.101545841043511,-0.145269703212024,-0.151589804713629,-0.156256198977646
501.39,0,-0.129645004689905,0.80979629205768,-0.000762951094834818,12.0192837941101,-2.51752848772922,-0.940999273666884,-0.15,-0.151589804713629,-0.156256198977646,-0.131202981609204,-0.150762951094835
501.4,1,-0.276410929555954,0.731059739070725,-0.00198367284657053,12.0160037195698,-2.40402287365918,-0.933190196067655,-0.15,-0.131202981609204,-0.150762951094835,-0.20213045699693,-0.151983672846571
501.41,1,-0.0721029501595762,0.786297398336767,0.00411993591210802,12.0109504581449,-2.27559281055912,-0.925445923718227,-0.15,-0.20213045699693,-0.151983672846571,-0.139148525381459,-0.145880064087892
