T,M,U,Y1,Y2,Z1,Z2,R1,R2,EOLD1,EOLD2,E1,E2
499.99,0,-0.129322191429138,3.16151674677653,-0.251621271076525,10.9042222457151,-1.31772517619238,-2.99999999729315,-0.2,0.177080951956796,-0.418356603341725,0.161516749483382,-0.451621271076525
500,1,-0.129322191429138,3.14045929655909,-0.263828488593882,10.9294225207922,-1.33023385835549,-2.99672618779181,-0.2,0.161516749483382,-0.451621271076525,0.143733108767284,-0.463828488593882
500.01,0,-0.0718879736819452,3.15358205539025,-0.248874647135118,10.9294225207922,-1.33023385835549,-2.97185723411793,-0.2,0.161516749483382,-0.451621271076525,0.181724821272321,-0.448874647135118
500.02,0,0.0890115032207757,3.18684672312505,-0.241855497062637,10.9382561609584,-1.33851503799494,-2.94719466061283,-0.2,0.181724821272321,-0.448874647135118,0.239652062512221,-0.441855497062637
500.03,0,-0.0184505546033746,3.11970702677958,-0.241550316624703,10.9442474625212,-1.35886608294131,-2.92273675458816,-0.2,0.239652062512221,-0.441855497062637,0.196970272191427,-0.441550316624704
500.04,0,0.0284561732405914,3.12336919203479,-0.247959105821316,10.949171719326,-1.3674440448986,-2.89848181756825,-0.2,0.196970272191427,-0.441550316624704,0.224887374466541,-0.447959105821316
500.05,0,0.276892562786226,3.18715190356298,-0.235141527428091,10.9547939036877,-1.38303312710851,-2.87442816517273,-0.2,0.224887374466541,-0.447959105821316,0.312723738390248,-0.435141527428091
500.06,0,0.309163005369571,3.20668345159075,-0.256504158083468,10.9626119971474,-1.42104051911028,-2.85057412699941,-0.2,0.312723738390248,-0.435141527428091,0.356109324591338,-0.456504158083468
500.07,0,0.523085935052329,3.27168688487068,-0.253147173266195,10.9715147302622,-1.46916664975855,-2.82691804650828,-0.2,0.356109324591338,-0.456504158083468,0.444768838362405,-0.453147173266195
500.08,1,0.523085935052329,3.20729381246662,-0.270542458228428,10.9826339512213,-1.53890107924235,-2.80345828090644,-0.2,0.444768838362405,-0.453147173266195,0.403835531560175,-0.470542458228428
500.09,0,0.420708094414474,3.233234149691,-0.282749675745785,10.9826339512213,-1.53890107924235,-2.78019320103397,-0.2,0.444768838362405,-0.453147173266195,0.453040948657032,-0.482749675745785
500.1,0,0.362519823069162,3.21217669947356,-0.298313878080416,11.0051825972754,-1.67505287001952,-2.75712119125123,-0.2,0.453040948657032,-0.482749675745785,0.455055508222337,-0.498313878080416
500.11,1,0.362519823069162,3.13679713130388,-0.339208056763562,11.016558984981,-1.74098618252471,-2.7342406493259,-0.2,0.455055508222337,-0.498313878080416,0.402556481977984,-0.539208056763562
500.12,1,0.362519823069162,3.21889066910811,-0.349889372091249,11.016558984981,-1.74098618252471,-2.71154998632227,-0.2,0.455055508222337,-0.498313878080416,0.507340682785835,-0.549889372091249
500.13,0,0.0432245447097486,3.15022507057298,-0.394140535591669,11.016558984981,-1.74098618252471,-2.68904762649075,-0.2,0.455055508222337,-0.498313878080416,0.461177444082229,-0.594140535591669
500.14,1,0.0432245447097486,3.11909666590372,-0.367589837491417,11.0509942448907,-1.92971374481136,-2.66673200715839,-0.2,0.461177444082229,-0.594140535591669,0.45236465874532,-0.567589837491417
500.15,0,0.100818810659053,3.12855725947967,-0.383459220263981,11.0509942448907,-1.92971374481136,-2.64460157862034,-0.2,0.461177444082229,-0.594140535591669,0.483955680859327,-0.583459220263981
