T,M,U,Y1,Y2,Z1,Z2,R1,R2,EOLD1,EOLD2,E1,E2
514.45,1,-0.137708222519099,0.135957885099565,-0.143892576485847,9.17049985759565,-0.120512216540644,-1.76610970412107e-05,-0.2,-0.0267212462344917,-0.342977035172045,0.135940224002523,-0.343892576485847
514.46,1,-0.137708222519099,0.145418478675516,-0.124361028458075,9.17049985759565,-0.120512216540644,-1.75145327651894e-05,-0.2,-0.0267212462344917,-0.342977035172045,0.145400964142751,-0.324361028458075
514.47,0,0.178015382409358,0.0941481651026166,-0.136568245975432,9.17049985759565,-0.120512216540644,-1.73691847832045e-05,-0.2,-0.0267212462344917,-0.342977035172045,0.0941307959178334,-0.336568245975433
514.48,1,0.178015382409358,0.0398260471503775,-0.171663996337834,9.1728531274936,-0.141267836403879,-1.72250430015875e-05,-0.2,0.0941307959178334,-0.336568245975433,0.0398088221073759,-0.371663996337834
514.49,0,0.189528811048226,0.106660563057908,-0.141145952544441,9.1728531274936,-0.141267836403879,-1.70820974104347e-05,-0.2,0.0941307959178334,-0.336568245975433,0.106643480960497,-0.341145952544441
514.5,0,0.135794377890155,0.0959792477302202,-0.148470283054856,9.17551921451761,-0.164633318433155,-1.69403380829114e-05,-0.2,0.106643480960497,-0.341145952544441,0.0959623073921372,-0.348470283054856
514.51,1,0.135794377890155,0.109712367437247,-0.190280003051804,9.17791827220241,-0.184477104289882,-1.67997551745629e-05,-0.2,0.0959623073921372,-0.348470283054856,0.109695567682072,-0.390280003051804
514.52,0,0.20001107395766,0.117647058823529,-0.142977035172045,9.17791827220241,-0.184477104289882,-1.66603389226308e-05,-0.2,0.0959623073921372,-0.348470283054856,0.117630398484606,-0.342977035172045
514.53,1,0.20001107395766,0.0703440909437703,-0.163424124513618,9.18085903216453,-0.209347359452272,-1.65220796453749e-05,-0.2,0.117630398484606,-0.342977035172045,0.0703275688641249,-0.363424124513618
514.54,0,0.0448750195543499,0.0898756389715416,-0.170138094148164,9.18085903216453,-0.209347359452272,-1.63849677414009e-05,-0.2,0.117630398484606,-0.342977035172045,0.0898592540038002,-0.370138094148165
514.55,0,-0.0492179681769865,0.0581368734264132,-0.174410620279239,9.18310551351462,-0.226191164032634,-1.62489936889937e-05,-0.2,0.0898592540038002,-0.370138094148165,0.0581206244327242,-0.374410620279239
514.56,1,-0.0492179681769865,0.0383001449607079,-0.175631342030975,9.18455852912544,-0.234226508741491,-1.61141480454545e-05,-0.2,0.0581206244327242,-0.374410620279239,0.0382840308126624,-0.375631342030975
514.57,1,-0.0492179681769865,0.0492866407263293,-0.185091935606927,9.18455852912544,-0.234226508741491,-1.59804214464516e-05,-0.2,0.0581206244327242,-0.374410620279239,0.0492706603048828,-0.385091935606927
514.58,0,-0.182792356440429,0.0160219729915312,-0.184176394293125,9.18455852912544,-0.234226508741491,-1.58478046053602e-05,-0.2,0.0581206244327242,-0.374410620279239,0.0160061251869258,-0.384176394293125
514.59,1,-0.182792356440429,0.0761425192645149,-0.128328374151216,9.18495868225511,-0.231024593411446,-1.57162883126242e-05,-0.2,0.0160061251869258,-0.384176394293125,0.0761268029762023,-0.328328374151216
