25,2.1466e-05,3.4915e-05,4.5668e-05,5.6853e-05,6.9723e-05,8.1605e-05,0.00010378,0.0001233,0.00014292,0.00015298,0.00015482,0.00016498,0.08967,0.071108,0.04545
26,2.3674e-05,3.5893e-05,4.9953e-05,6.1769e-05,7.6816e-05,8.9657e-05,0.00011383,0.00013627,0.00016123,0.00017453,0.00018044,0.18935,0.13629,0.099154,0.1788
27,2.4256e-05,3.847e-05,5.446e-05,6.705e-05,8.4215e-05,9.7746e-05,0.00012347,0.0001484,0.00017805,0.00019722,0.00020774,0.2417,0.40075,0.21191,0.19544
28,2.5711e-05,4.1657e-05,5.697e-05,7.2313e-05,8.9738e-05,0.00010572,0.0001343,0.00016263,0.00019756,0.00022032,0.00023592,0.43479,0.45272,0.26651,0.21242
29,2.7874e-05,4.4973e-05,6.155e-05,7.8322e-05,9.7653e-05,0.00011517,0.00014639,0.00017498,0.00021697,0.00024241,0.45414,0.47843,0.48418,0.32582,0.23102
30,2.9875e-05,4.928e-05,6.5677e-05,8.4506e-05,0.0001056,0.00012394,0.00015955,0.00019161,0.00023696,0.00026846,0.5241,0.5034,0.51684,0.39641,0.25595
31,3.266e-05,5.2815e-05,7.1061e-05,9.1613e-05,0.00011421,0.00013447,0.00017109,0.00021435,0.00026939,0.00030564,0.51481,0.53948,0.55171,0.70925,0.40412
32,3.5082e-05,5.734e-05,7.6612e-05,9.915e-05,0.00012441,0.00014515,0.00018429,0.00022994,0.00028676,0.22426,0.54222,0.57191,0.58242,0.77189,0.43286
33,3.7782e-05,6.1408e-05,8.2076e-05,0.00010576,0.00013322,0.00015507,0.00019854,0.00024538,0.0003106,0.23344,0.56547,0.60172,0.61959,0.8192,0.46341
34,4.0064e-05,6.5499e-05,8.84e-05,0.00011263,0.00014159,0.00016723,0.00022095,0.00026204,0.00033245,0.30195,0.59202,0.63149,0.65931,0.87096,0.50885
35,4.3568e-05,7.017e-05,9.6897e-05,0.0001217,0.00015239,0.00017866,0.0002349,0.00028294,0.34505,0.36479,0.62421,0.67032,0.96749,0.91407,0.68872
36,4.6642e-05,7.4482e-05,0.00010119,0.00012998,0.0001641,0.00020091,0.00025191,0.0002991,0.36195,0.37466,0.6454,0.70285,1.0305,0.98338,0.77783
37,4.8551e-05,7.8531e-05,0.00010768,0.00013874,0.00017391,0.00021196,0.0002656,0.00032022,0.45313,0.38478,0.67519,0.7609,1.0725,1.0115,0.8901
38,5.1937e-05,8.348e-05,0.00011411,0.00014751,0.00018523,0.00022675,0.00028375,0.32475,0.55095,0.39511,0.71455,0.83453,1.1126,1.0851,1.1143
39,5.7011e-05,8.7991e-05,0.00012157,0.00015709,0.00019679,0.00023966,0.00029936,0.34064,0.57213,0.40697,0.76533,1.0543,1.1539,1.1552,1.2344
40,6.1317e-05,9.4934e-05,0.00013012,0.00016806,0.00021801,0.00025611,0.0003199,0.35615,0.59098,0.42301,0.80039,1.0938,1.2013,1.2691,1.4852
41,6.4046e-05,0.00010068,0.0001371,0.00017732,0.00023083,0.00026945,0.30139,0.4492,0.6092,0.44604,0.83549,1.1431,1.2566,1.3694,1.6281
42,7.1585e-05,0.00010559,0.00014576,0.00018986,0.0002438,0.00028687,0.31502,0.53952,0.62624,0.47903,0.97067,1.1749,1.4666,1.6973,1.7637
43,7.5585e-05,0.00011149,0.00015462,0.00020141,0.00025869,0.00030496,0.32756,0.55744,0.64486,0.6263,1.096,1.2142,1.6813,1.8345,1.9067
44,8.2135e-05,0.00011938,0.00016484,0.00021313,0.00027253,0.27313,0.342,0.57367,0.66666,0.68744,1.1174,1.235,1.766,1.8603,2.0307
45,8.509e-05,0.00012538,0.00017374,0.00022453,0.00028778,0.28453,0.35547,0.58915,0.69285,0.76018,1.199,1.2883,1.7086,1.8871,2.1719
46,9.2101e-05,0.00013203,0.0001828,0.00023796,0.00030391,0.29599,0.51362,0.6049,0.7296,0.83999,1.2243,1.329,1.7052,1.9661,2.3171
47,9.5532e-05,0.00014129,0.0001956,0.00026038,0.2387,0.3078,0.53553,0.6192,0.93002,0.92054,1.2407,1.4008,1.7857,1.9847,2.4682
48,9.9753e-05,0.00015017,0.00020737,0.00027529,0.24844,0.32052,0.55147,0.63606,0.97222,0.99651,1.2685,1.4966,1.8726,2.0605,2.6353
49,0.00010602,0.00015888,0.00021656,0.00028669,0.25788,0.33347,0.5659,0.65587,1.0208,1.0734,1.3142,1.5717,1.9635,2.1904,2.8085
50,0.00011101,0.0001674,0.00022972,0.28057,0.26784,0.34728,0.57882,0.68089,1.0656,1.1473,1.3377,1.8487,2.0525,2.2975,3.0984
51,0.0001171,0.00017566,0.00024278,0.28915,0.27807,0.50042,0.59127,0.71536,1.1178,1.2182,1.4041,1.9299,2.1491,2.8181,3.2896
52,0.00012209,0.00018439,0.0002556,0.2973,0.28759,0.52069,0.60406,0.90728,1.1653,1.294,1.4575,1.9749,2.3308,2.9215,3.0851
53,0.00012825,0.00019615,0.22499,0.30548,0.29707,0.53264,0.61847,0.95359,1.2223,1.3673,1.4877,2.1031,2.4203,1.9702,3.1944
54,0.00013351,0.0002045,0.23241,0.31433,0.30787,0.54615,0.63551,0.9991,1.2701,1.4525,1.8374,2.1755,2.4975,2.4051,3.379
55,0.00014065,0.00021587,0.23942,0.3235,0.31955,0.55774,0.65745,1.047,1.33,1.5844,1.9128,2.2678,2.6028,2.8254,3.542
56,0.00014775,0.1491,0.24699,0.33309,0.33363,0.56924,0.68504,1.0972,1.4312,1.6704,1.3229,2.3426,2.7054,3.2048,3.7115
57,0.00015382,0.15506,0.2531,0.34337,0.47715,0.58041,0.80716,1.1806,1.4993,1.0855,1.5844,1.6843,2.7797,3.5571,3.8811
58,0.0001593,0.15964,0.26,0.35412,0.4883,0.59191,0.93739,1.2391,1.5657,1.2922,1.8484,2.0326,2.1683,3.9014,4.0565
59,0.035147,0.16339,0.26635,0.3655,0.49826,0.62466,0.98937,1.297,1.6348,1.5284,2.0748,2.3558,2.6359,4.2295,4.2315
60,0.036734,0.16719,0.27536,0.37564,0.51187,0.65791,1.0425,1.3601,1.7068,1.7195,2.2707,2.6634,3.0422,4.3945,4.413
61,0.038615,0.17093,0.28177,0.55334,0.52262,0.83315,1.0947,1.4244,1.7774,1.8862,2.4583,2.9273,3.4145,4.4709,4.5998
62,0.040625,0.17476,0.29106,0.56618,0.53509,0.8752,1.1478,1.4816,1.842,2.0412,2.7291,3.1529,3.7316,4.5983,4.782
63,0.043149,0.17951,0.3012,0.58039,0.5509,0.92243,1.2053,1.5491,1.6964,2.2869,2.8438,3.451,4.0746,4.7285,4.9675
64,0.14168,0.18417,0.31118,0.59591,0.57019,0.96721,1.2642,1.6137,1.7421,2.4227,2.8615,3.5057,4.3027,4.7885,3.8861
65,0.14447,0.18936,0.32485,0.60941,0.59647,1.0149,1.3197,1.6812,1.8109,2.4089,2.8733,3.4853,4.3463,4.6552,4.2208
66,0.14718,0.19402,0.3359,0.62225,0.63116,1.0659,1.3806,1.7427,1.8865,2.5184,3.005,3.4647,4.4408,4.3524,5.0999
67,0.15013,0.19836,0.46576,0.63537,0.79437,1.1176,1.434,1.8188,1.9525,2.4813,3.1502,3.4969,4.5525,4.4158,5.7737
68,0.15297,0.20252,0.48482,0.64743,0.8377,1.1673,1.4949,1.8852,2.0179,2.4023,3.1295,3.1416,4.5913,4.5563,6.0097
69,0.15622,0.20863,0.49633,0.66261,0.88146,1.2149,1.5558,1.7052,2.1068,1.7056,3.2789,3.2674,4.5235,4.5977,6.2143
70,0.15955,0.21321,0.508,0.67803,0.93007,1.2692,1.619,1.7698,1.8476,2.0888,3.3896,2.5768,4.1269,4.795,6.4333
71,0.16227,0.21757,0.51892,0.69663,0.9793,1.3207,1.676,1.8317,1.5532,2.4274,3.1247,2.9932,4.2707,3.9421,6.6693
72,0.16572,0.22208,0.52942,0.72493,1.0294,1.372,1.7392,1.8923,1.8726,2.5769,2.2669,3.6046,4.4571,4.9467,6.8731
73,0.16917,0.22667,0.53785,0.89879,1.079,1.4197,1.8067,1.2593,2.1458,2.6299,2.7893,3.9778,4.4206,5.7682,6.3436
74,0.17229,0.23135,0.54593,0.94155,1.1297,1.4845,1.8519,1.5056,2.4177,2.6721,3.2762,4.1005,4.5462,6.4398,6.5494
75,0.17568,0.23619,0.55556,0.97815,1.1822,1.5389,1.0961,1.7616,2.6355,2.0352,3.4751,4.2858,3.8883,6.7986,6.7891
76,0.1792,0.31234,0.56648,1.0161,1.2221,1.5974,1.2623,2.0108,2.825,2.3974,3.5354,4.4546,4.8296,6.8447,6.8596
77,0.1833,0.3453,0.58021,1.0498,1.279,0.9505,1.4936,2.2156,2.968,2.8529,3.6542,4.6346,5.5376,6.9549,7.1485
78,0.18706,0.35081,0.59714,1.0848,1.3328,1.1054,1.6927,2.3859,2.9767,3.1307,3.8353,4.2557,6.1266,7.1433,7.4109
79,0.19105,0.35675,0.61521,1.1227,0.80076,1.2832,1.8623,2.544,3.0885,3.1567,3.5584,4.4192,6.3297,7.3427,7.4865
80,0.1951,0.36278,0.63901,1.1634,0.91502,1.4331,2.0023,2.6513,3.111,3.2301,3.7126,4.49,6.388,6.6493,7.7688
81,0.19895,0.36814,0.79867,1.2051,1.0437,1.5702,2.1417,2.6511,3.2535,3.2687,3.5596,4.676,6.5128,6.8677,6.2716
82,0.20356,0.3736,0.83398,0.66742,1.1563,1.689,2.2702,2.7561,3.2522,2.5695,3.4045,3.6556,6.7,6.9914,8.0319
83,0.20729,0.37903,0.86818,0.80842,1.3342,1.921,2.3515,2.7578,3.38,3.2198,4.1265,4.4002,6.7038,7.2341,9.3413
84,0.21098,0.38425,0.90455,0.91452,1.4774,2.0384,2.3336,2.8759,3.1179,3.7448,4.7001,5.2707,6.2072,7.3899,10.283
85,0.21487,0.3904,0.94448,1.0171,1.581,1.9976,2.4289,3.018,3.0582,4.157,5.1644,5.9582,6.4042,7.6645,10.339
