25,1.8603e-05,2.8981e-05,3.9925e-05,5.2244e-05,6.8813e-05,8.8066e-05,0.000111141,0.000136708,0.000159703,0.000173483,0.000195081,0.000189413,0.16115309,0.05557887,0.052288123
26,2.0449e-05,3.1303e-05,4.3863e-05,5.8772e-05,7.4739e-05,9.652e-05,0.000121968,0.00015305,0.00017996,0.000198284,0.000227901,0.2175898435,0.174701852,0.159809521,0.1857797095
27,2.2136e-05,3.4146e-05,4.7067e-05,6.3464e-05,8.125e-05,0.000104741,0.000133016,0.000165946,0.000194538,0.000221898,0.000248594,0.2357475305,0.1884616295,0.2552818765,0.2133548395
28,2.4225e-05,3.6665e-05,5.1079e-05,6.9416e-05,8.8155e-05,0.000114073,0.000143276,0.000181217,0.00021726,0.00024914,0.000297138,0.2497675145,0.2018540595,0.290598936,0.2344995105
29,2.6091e-05,4.0038e-05,5.5193e-05,7.5385e-05,9.5188e-05,0.000120739,0.000155771,0.00019715,0.000238951,0.000276313,0.169375199,0.265947056,0.2178423915,0.31389291,0.25448065
30,2.896e-05,4.378e-05,6.0476e-05,8.1141e-05,0.000103489,0.000131084,0.00016903,0.000214194,0.0002603395,0.000304636,0.178885575,0.2837991755,0.2375569595,0.335965599,0.285377779
31,3.1141e-05,4.7173e-05,6.5211e-05,8.7695e-05,0.000111034,0.0001411535,0.000182697,0.000231583,0.000282359,0.000336876,0.189717033,0.372822678,0.3593043735,0.3565684205,0.441898797
32,3.2324e-05,5.0919e-05,7.2552e-05,9.4535e-05,0.000117299,0.000152764,0.000200625,0.000252743,0.0003048405,0.2649520025,0.2436282495,0.4626176765,0.3838157575,0.3815855715,0.4757234075
33,3.3128e-05,5.484e-05,7.799e-05,0.000102295,0.000126797,0.00016461,0.000214174,0.000271706,0.000332376,0.2848808875,0.2995411715,0.4791635355,0.4029227535,0.508940316,0.5071088755
34,3.5173e-05,5.7848e-05,8.4289e-05,0.000109701,0.000135975,0.000176898,0.000229256,0.000290021,0.000350289,0.351577048,0.3113202275,0.500150166,0.423751595,0.62841258,0.6075716645
35,3.7464e-05,6.1909e-05,8.996e-05,0.000117562,0.000146292,0.00018941,0.000244387,0.00030909,0.188601201,0.4280228415,0.320225508,0.5181291845,0.4993888125,0.661933036,0.713922213
36,3.9993e-05,6.6352e-05,9.5778e-05,0.000125468,0.000156354,0.00020454,0.0002607,0.00032992,0.2436005245,0.441032085,0.330708404,0.5411830625,0.5807937195,0.69128831,0.7507070225
37,4.2986e-05,7.1171e-05,0.000103139,0.000132823,0.000167096,0.000218698,0.00027714,0.000351245,0.2549269215,0.4544316995,0.341582069,0.6861992285,0.6026947725,0.7255390705,0.795527375
38,4.5216e-05,7.6777e-05,0.00011008,0.000142326,0.000178225,0.00023273,0.000294355,0.2675929085,0.303339868,0.4643872975,0.354365506,0.7218539665,0.629255207,0.8525460915,0.9729511935
39,4.8661e-05,8.1112e-05,0.000117308,0.000151533,0.000190374,0.0002474255,0.000312193,0.279432277,0.311303321,0.4775045445,0.4132666835,0.747482639,0.6564456215,0.9806594125,1.024005667
40,5.0836e-05,8.6726e-05,0.000124884,0.00016139,0.000205392,0.000262042,0.000330959,0.2957521085,0.3186509295,0.4906409015,0.47386913,0.77439756,0.7906217355,1.0172338845,1.1424664915
41,5.4356e-05,9.2289e-05,0.000132501,0.00017084,0.000217629,0.000277567,0.22090207,0.358973644,0.325801402,0.507115934,0.4884243945,0.7969584505,0.822423405,1.0556986135,1.258977338
42,6.0947e-05,9.8963e-05,0.000141411,0.000181943,0.000230503,0.000293444,0.2245268955,0.430516458,0.3335622495,0.5219617745,0.506994259,0.8938505285,0.8555724635,1.089099382,1.307582322
43,6.3649e-05,0.00010583,0.000150346,0.000192659,0.00024434,0.000310455,0.232313281,0.4480912065,0.34110144,0.664727239,0.5250090765,0.996334021,0.9448708615,1.129182792,1.363490823
44,6.6265e-05,0.000113092,0.000158678,0.000204098,0.000258183,0.179488692,0.2436627645,0.4509030405,0.351937445,0.685162001,0.5478000855,1.0215300905,1.0377145335,0.795450009,1.5540921615
45,7.0161e-05,0.000119698,0.000167937,0.00021594,0.000272271,0.1844996055,0.2486085625,0.4650060035,0.3604601095,0.6999045545,0.614493419,1.0525065455,1.069146618,0.912607419,1.6137273465
46,7.58005e-05,0.000126249,0.000174862,0.000227903,0.000286758,0.18798079,0.31029441,0.4742602985,0.3696174915,0.719133435,0.6854594395,1.0958700275,1.1043788015,0.950626815,1.668454325
47,7.9394e-05,0.000133256,0.000184496,0.000243493,0.1482116375,0.19271433,0.374513387,0.4831565365,0.428577402,0.736575792,0.7084008845,1.259554354,1.1990639515,0.9912375395,1.807766701
48,8.3188e-05,0.000140742,0.000194607,0.000257118,0.152433335,0.200236396,0.38201352,0.495395206,0.487814907,0.7611633345,0.733168994,1.290214152,1.29272021,1.1183727565,1.9409781205
49,8.7678e-05,0.000147714,0.000205493,0.000269374,0.1560200375,0.204833911,0.386468868,0.5050445835,0.50154467,0.8498615895,0.759135096,1.330023127,1.3387647495,1.1660074385,2.0011364165
50,9.21095e-05,0.00015541,0.000215796,0.134309167,0.159735422,0.257923998,0.399704396,0.515963536,0.5206712815,0.935300683,0.7870351735,1.3683350435,1.3868608405,1.214267787,2.271727118
51,9.6249e-05,0.000162602,0.000226725,0.1380243995,0.1633687895,0.30850124,0.406925667,0.5986174805,0.535494502,0.9582343715,0.9149863625,1.4028719065,1.5443653695,1.4440270285,2.349833392
52,0.000102865,0.000170598,0.000238149,0.142434686,0.1679427885,0.315524626,0.413559171,0.6104112375,0.5532840565,0.9830650155,0.9460314965,1.4378594005,1.7260330075,1.5038819145,2.5701679325
53,0.000107794,0.000179076,0.128030191,0.146106199,0.17309533,0.3225838085,0.4222086815,0.6913902045,0.570928797,1.0041052045,0.9737325325,1.652495577,1.7777757555,1.574480088,2.6413453895
54,0.000113731,0.000187711,0.1301865485,0.1489284845,0.179358026,0.3282089,0.431359069,0.7099238815,0.6403268035,1.03155581,1.116766506,1.700962781,1.8287665425,1.7188561845,2.7125520995
55,0.000118721,0.000196556,0.13278743,0.1524948455,0.182518824,0.334638328,0.443464411,0.724930601,0.7063835085,1.205883842,1.1537883735,1.754340568,1.9918780445,1.7895971965,2.8117496535
56,0.000123313,0.118885682,0.1354316365,0.1565317435,0.22865195,0.3430002225,0.4556575835,0.7388571225,0.7410915425,1.2381338055,1.1907648215,1.8584144265,2.0538598075,1.941072655,3.033723717
57,0.000129092,0.121574276,0.138824247,0.1605450275,0.2332790175,0.3495368085,0.521214296,0.7767616615,0.765851906,1.2679338295,1.227525821,1.9784518145,2.113863975,2.0214343025,3.112891536
58,0.0001354635,0.1235489305,0.141219458,0.163027066,0.27884384,0.3562879595,0.5983811475,0.9072801685,0.800084877,1.291606828,1.365767228,2.0303897115,2.288142649,2.183167401,3.204555659
59,0.034613076,0.1253476,0.144241652,0.1686809075,0.2847371255,0.369203762,0.611757695,0.937515583,0.917546628,1.4608999635,1.4104557145,2.079807462,2.350289732,2.2687675405,3.367865523
60,0.0485278285,0.126952819,0.147189147,0.1704068875,0.2901710245,0.4240082485,0.6313570895,0.961398792,0.939586207,1.497833923,1.4568425965,2.134084196,2.4141831825,2.3434990565,3.537133883
61,0.067139662,0.129660348,0.1499889715,0.2499158365,0.2963882225,0.4595596715,0.64725724,0.983234003,0.970700801,1.5297290745,1.503361937,2.1842403335,2.5921178025,2.5199595515,3.620598018
