-0.037853,-1.2236
-0.040539,-1.2104
-0.047087,-1.2676
-0.048633,-1.2395
-0.048857,-1.3515
-0.03819,-1.2923
-0.045068,-1.4515
0.037267,-1.3258
-0.040792,-1.5118
0.23213,-1.3461
-0.036113,-1.5859
6.1159,-1.3818
-0.03226,-1.6314
6.0423,-1.4455
-0.027353,-1.6715
5.98,-1.4995
-0.023325,-1.6939
5.9681,-1.5276
-0.021044,-1.7038
5.9129,-1.5468
-0.016459,-1.7196
6.0039,-1.5529
-0.00563,-1.7357
7.2368,-1.5556
-0.00059539,-1.7396
7.1981,-1.5522
0.0020796,-1.7432
7.2378,-1.5504
0.0039342,-1.7446
7.254,-1.5535
0.0076198,-1.75
1.9908,-1.6024
0.0096208,-1.7567
0.54342,-1.6429
0.01047,-1.7581
0.37182,-1.6583
0.010893,-1.7593
0.38077,-1.6658
0.011063,-1.7609
0.34883,-1.6707
0.01119,-1.7616
0.35077,-1.6722
-0.038911,-1.2157
-0.040553,-1.2081
-0.049708,-1.2229
-0.052488,-1.1953
-0.056199,-1.3455
-0.045661,-1.2866
-0.054064,-1.4534
0.043637,-1.3104
-0.046303,-1.556
6.7498,-1.334
-0.042565,-1.613
6.0309,-1.4333
-0.037598,-1.6788
6.2544,-1.5362
-0.034258,-1.7119
5.6317,-1.6065
-0.030724,-1.7317
5.5719,-1.6788
-0.028455,-1.7362
5.2468,-1.7133
-0.027325,-1.7351
5.2709,-1.7241
-0.025525,-1.7276
5.6727,-1.7311
-0.023545,-1.6927
5.2898,-1.7203
-0.023554,-1.6696
5.6334,-1.7179
-0.023783,-1.6541
5.842,-1.7254
-0.024035,-1.6433
5.9312,-1.7297
-0.028158,-1.6311
5.9291,-1.9065
-0.03398,-1.6329
6.0047,-2.0836
-0.036052,-1.6327
5.9846,-2.1552
-0.037792,-1.6357
6.034,-2.1933
-0.038721,-1.6369
6.0041,-2.2184
0.006038,-1.6683
6.3969,-1.7315
0.0046652,-1.6632
6.2958,-1.7173
0.0033744,-1.657
6.2717,-1.6995
-0.00021286,-1.6519
6.1075,-1.7095
-0.0054233,-1.6554
6.0907,-1.706
-0.012678,-1.6717
5.911,-1.6861
-0.021181,-1.7044
5.9773,-1.666
-0.022322,-1.7048
5.9998,-1.6652
-0.0224,-1.6698
5.9663,-1.6964
-0.023586,-1.6399
6.0898,-1.7252
-0.023059,-1.7151
5.9325,-1.6585
-0.026475,-1.7486
5.3018,-1.7127
-0.030128,-1.752
5.3667,-1.7782
-0.033183,-1.7458
5.6125,-1.7901
-0.03567,-1.737
5.6418,-1.7684
-0.037692,-1.7279
5.4496,-1.7314
-0.015639,-1.6375
6.1628,-1.7336
-0.011022,-1.6315
6.1457,-1.6875
-0.014857,-1.6652
5.8039,-1.6694
-0.018186,-1.6934
5.3819,-1.67
-0.020934,-1.7147
5.6877,-1.6774
-0.023178,-1.73
5.524,-1.6883
-0.024729,-1.7394
5.4216,-1.6982
-0.025732,-1.7449
5.3516,-1.7061
-0.026272,-1.7476
5.3146,-1.7106
-0.027955,-1.6843
4.7597,-2.2527
-0.025852,-1.6805
5.3231,-2.1833
