BATCH,ID,STRAT,MISSES,HITS
3,6,SZ,10,70
3,5,SZ,10,74
3,2,SZ,10,79
3,4,SZ,10,75
3,9,SZ,10,85
3,7,SZ,10,68
3,10,SZ,10,86
3,8,SZ,10,68
3,1,SZ,10,79
3,3,SZ,10,77
