BATCH,ID,STRAT,MISSES,HITS
9,6,SH,10,24
9,5,SH,10,31
9,2,SH,10,33
9,4,SH,10,32
9,9,SH,10,22
9,7,SH,10,24
9,10,SH,10,23
9,8,SH,10,23
9,1,SH,10,36
9,3,SH,10,33
