BATCH,ID,STRAT,MISSES,HITS
1,12,KZ,10,55
1,6,KZ,10,30
1,19,KZ,10,63
1,5,KZ,10,29
1,2,KZ,10,28
1,4,KZ,10,30
1,20,KZ,10,62
1,9,KZ,10,48
1,13,KZ,10,57
1,15,KZ,10,59
1,7,KZ,10,36
1,18,KZ,10,62
1,11,KZ,10,51
1,10,KZ,10,49
1,8,KZ,10,38
1,17,KZ,10,62
1,1,KZ,10,28
1,21,KZ,10,63
1,3,KZ,10,29
1,14,KZ,10,59
1,16,KZ,10,61
