BATCH,ID,STRAT,MISSES,HITS
8,6,SH,10,23
8,5,SH,10,24
8,2,SH,10,32
8,4,SH,10,24
8,9,SH,10,24
8,7,SH,10,24
8,11,SH,10,23
8,10,SH,10,23
8,8,SH,10,24
8,1,SH,10,31
8,3,SH,10,24
