BATCH,ID,STRAT,MISSES,HITS
5,6,SZ,10,50
5,5,SZ,10,68
5,2,SZ,10,90
5,4,SZ,10,70
5,9,SZ,10,49
5,7,SZ,10,50
5,8,SZ,10,49
5,1,SZ,10,92
5,3,SZ,10,71
