BATCH,ID,STRAT,MISSES,HITS
2,12,SZ,10,51
2,6,SZ,10,31
2,19,SZ,10,104
2,5,SZ,10,30
2,2,SZ,10,29
2,4,SZ,10,29
2,20,SZ,10,104
2,9,SZ,10,48
2,13,SZ,10,69
2,15,SZ,10,86
2,7,SZ,10,37
2,18,SZ,10,105
2,11,SZ,10,51
2,10,SZ,10,50
2,8,SZ,10,47
2,17,SZ,10,87
2,1,SZ,10,28
2,21,SZ,10,104
2,3,SZ,10,29
2,14,SZ,10,69
2,16,SZ,10,87
