BATCH,ID,STRAT,MISSES,HITS
8,6,KH,10,22
8,5,KH,10,23
8,2,KH,10,30
8,4,KH,10,23
8,9,KH,10,23
8,7,KH,10,23
8,11,KH,10,16
8,10,KH,10,21
8,8,KH,10,23
8,1,KH,10,30
8,3,KH,10,24
