BATCH,ID,STRAT,MISSES,HITS
8,6,SZ,10,49
8,5,SZ,10,50
8,2,SZ,10,51
8,4,SZ,10,51
8,9,SZ,10,39
8,7,SZ,10,50
8,11,SZ,10,39
8,10,SZ,10,39
8,8,SZ,10,48
8,1,SZ,10,65
8,3,SZ,10,51
