BATCH,ID,STRAT,MISSES,HITS
5,6,SH,10,31
5,5,SH,10,33
5,2,SH,10,52
5,4,SH,10,39
5,9,SH,10,23
5,7,SH,10,30
5,8,SH,10,23
5,1,SH,10,53
5,3,SH,10,42
